filename,Iou,DC,PA,TP,TN,FPN
FG_Rocking-Light_BG_Window_fg_0.jpg,0.9476394979814735,0.9731159169482891,0.9933323688271605,250228,1809546,13826
FG_Rocking-Light_BG_Window_fg_1.jpg,0.9534359488136983,0.9761630007809677,0.9940827546296296,251238,1810092,12270
FG_Rocking-Light_BG_Window_fg_2.jpg,0.9527009876533855,0.9757776471432756,0.9939790702160494,251474,1809641,12485
FG_Rocking-Light_BG_Window_fg_3.jpg,0.9543779464400572,0.9766564836432767,0.9941849922839506,252244,1809298,12058
FG_Rocking-Light_BG_Window_fg_4.jpg,0.9510664993726474,0.97491961414791,0.9937369791666667,252414,1808199,12987
FG_Rocking-Light_BG_Window_fg_5.jpg,0.9526480150259107,0.975749861413983,0.9939453125,252587,1808458,12555
FG_Rocking-Light_BG_Window_fg_6.jpg,0.9491610120456577,0.9739175021251906,0.9934746334876543,252623,1807446,13531
FG_Rocking-Light_BG_Window_fg_7.jpg,0.9438510100062304,0.9711145608872618,0.9927854938271605,251474,1807166,14960
FG_Rocking-Light_BG_Window_fg_8.jpg,0.9462412024515708,0.9723781422977213,0.9931558641975309,249802,1809606,14192
FG_Rocking-Light_BG_Window_fg_9.jpg,0.9484618868384096,0.973549334729243,0.9934693287037037,249215,1810843,13542
FG_Rocking-Light_BG_Window_fg_10.jpg,0.9456964059774989,0.9720904073956905,0.9931076388888889,248895,1810413,14292
FG_Rocking-Light_BG_Window_fg_11.jpg,0.949123348538025,0.9738976748187148,0.9935614390432099,249068,1811181,13351
FG_Rocking-Light_BG_Window_fg_12.jpg,0.9497987835551287,0.9742531296725204,0.9936472800925926,249231,1811196,13173
FG_Rocking-Light_BG_Window_fg_13.jpg,0.9517586213477356,0.9752831225518284,0.9939048032407407,249356,1811605,12639
FG_Rocking-Light_BG_Window_fg_14.jpg,0.9473620256240839,0.9729696000623989,0.9933150077160494,249484,1810254,13862
FG_Rocking-Light_BG_Window_fg_15.jpg,0.9477303570681862,0.9731638197545515,0.9933690200617284,249309,1810541,13750
FG_Rocking-Light_BG_Window_fg_16.jpg,0.9451978985831356,0.9718269789121293,0.9930275848765432,249364,1809778,14458
FG_Rocking-Light_BG_Window_fg_17.jpg,0.9459320151751165,0.9722148644437519,0.9931201774691358,249587,1809747,14266
FG_Rocking-Light_BG_Window_fg_18.jpg,0.9450358371342416,0.9717413109741253,0.9930029899691358,249463,1809628,14509
FG_Rocking-Light_BG_Window_fg_19.jpg,0.9474959550920264,0.9730402290332395,0.9933333333333333,249470,1810306,13824
FG_Rocking-Light_BG_Window_fg_20.jpg,0.94601931868232,0.9722609735682217,0.9931438078703704,249155,1810228,14217
FG_Rocking-Light_BG_Window_fg_21.jpg,0.950459044668137,0.974600361147141,0.9937389081790123,249083,1811534,12983
FG_Rocking-Light_BG_Window_fg_22.jpg,0.9489644998536194,0.9738140432264344,0.9935267168209877,249590,1810587,13423
FG_Rocking-Light_BG_Window_fg_23.jpg,0.950081929506408,0.974402064991071,0.9936680169753086,249901,1810569,13130
FG_Rocking-Light_BG_Window_fg_24.jpg,0.9501022541442333,0.9744127541262376,0.9936578896604938,250408,1810041,13151
FG_Rocking-Light_BG_Window_fg_25.jpg,0.9492667279460438,0.973973150351048,0.9935320216049383,250951,1809237,13412
FG_Rocking-Light_BG_Window_fg_26.jpg,0.9461578868377608,0.9723341494919894,0.9930796682098766,252170,1807080,14350
FG_Rocking-Light_BG_Window_fg_27.jpg,0.950134088479643,0.9744294959946916,0.9935884452160494,253320,1806985,13295
FG_Rocking-Light_BG_Window_fg_28.jpg,0.9482824029992859,0.9734547738453638,0.9932942708333333,254959,1804736,13905
FG_Rocking-Light_BG_Window_fg_29.jpg,0.9508958367322724,0.9748299410234139,0.9936135223765432,256449,1803908,13243
FG_Rocking-Light_BG_Window_fg_30.jpg,0.9436950618820034,0.9710320105132753,0.9925800540123457,257876,1800338,15386
FG_Rocking-Light_BG_Window_fg_31.jpg,0.9480150291437575,0.9733138758795448,0.9931741898148149,258117,1801329,14154
FG_Rocking-Light_BG_Window_fg_32.jpg,0.9526111188826635,0.9757305073913265,0.9937919560185186,258773,1801954,12873
FG_Rocking-Light_BG_Window_fg_33.jpg,0.9501583449255631,0.9744422522385794,0.993503086419753,256824,1803304,13472
FG_Rocking-Light_BG_Window_fg_34.jpg,0.934669551822783,0.9662317277306273,0.991409625771605,254847,1800940,17813
FG_Rocking-Light_BG_Window_fg_35.jpg,0.946157596669542,0.9723339962690594,0.993076774691358,252274,1806970,14356
FG_Rocking-Light_BG_Window_fg_36.jpg,0.9471765679123336,0.9728717811429392,0.9932561728395062,250747,1808869,13984
FG_Rocking-Light_BG_Window_fg_37.jpg,0.9452423970970044,0.9718504989482475,0.9930430169753086,249026,1810148,14426
FG_Rocking-Light_BG_Window_fg_38.jpg,0.9485957864017434,0.9736198682369219,0.993527199074074,247685,1812493,13422
FG_Rocking-Light_BG_Window_fg_39.jpg,0.9499077572494329,0.974310455166747,0.9937278163580247,246635,1813959,13006
FG_Rocking-Light_BG_Window_fg_40.jpg,0.9465890003544296,0.9725617479417352,0.9933140432098766,245708,1814028,13864
FG_Rocking-Light_BG_Window_fg_41.jpg,0.9475466554428454,0.9730669638077414,0.9934490740740741,245389,1814627,13584
FG_Rocking-Light_BG_Window_fg_42.jpg,0.9469409979262966,0.9727475038379607,0.9933738425925925,245217,1814643,13740
FG_Rocking-Light_BG_Window_fg_43.jpg,0.9472949834378853,0.972934241082948,0.9934239969135803,245087,1814877,13636
FG_Rocking-Light_BG_Window_fg_44.jpg,0.9459798606928292,0.9722401344441777,0.9932527970679013,245005,1814604,13991
FG_Rocking-Light_BG_Window_fg_45.jpg,0.9476071268524099,0.9730988491337758,0.9934596836419753,245290,1814748,13562
FG_Rocking-Light_BG_Window_fg_46.jpg,0.9467080649515949,0.9726245881404255,0.9933367091049383,245453,1814330,13817
FG_Rocking-Light_BG_Window_fg_47.jpg,0.9476526572636756,0.9731228550732095,0.9934510030864198,245841,1814179,13580
FG_Rocking-Light_BG_Window_fg_48.jpg,0.9520092568226498,0.9754146948793336,0.9940195794753086,246003,1815196,12401
FG_Rocking-Light_BG_Window_fg_49.jpg,0.9496138824953639,0.9741558480081474,0.9936974344135803,246308,1814223,13069
FG_Rocking-Light_BG_Window_fg_50.jpg,0.9484264623794584,0.9735306727678299,0.9935392554012346,246368,1813835,13397
FG_Rocking-Light_BG_Window_fg_51.jpg,0.9496800722479488,0.9741906744248388,0.9936853780864198,247121,1813385,13094
FG_Rocking-Light_BG_Window_fg_52.jpg,0.9478647251368962,0.9732346532126661,0.9934249614197531,247878,1812088,13634
FG_Rocking-Light_BG_Window_fg_53.jpg,0.949070822135353,0.9738700219169818,0.9935662615740741,248611,1811648,13341
FG_Rocking-Light_BG_Window_fg_54.jpg,0.937768192048012,0.9678848026263577,0.9919989390432099,250009,1807000,16591
FG_Rocking-Light_BG_Window_fg_55.jpg,0.94793820288538,0.9732733836024656,0.9933695023148148,250341,1809510,13749
FG_Rocking-Light_BG_Window_fg_56.jpg,0.9473767424701574,0.9729773616053911,0.9932585841049383,251664,1807957,13979
FG_Rocking-Light_BG_Window_fg_57.jpg,0.9429335279486454,0.9706287059076049,0.9926089891975308,253238,1805036,15326
FG_Rocking-Light_BG_Window_fg_58.jpg,0.9481888494042464,0.9734054783181838,0.9933063271604938,254016,1805704,13880
FG_Rocking-Light_BG_Window_fg_59.jpg,0.9519702958438137,0.975394244339449,0.9938117283950617,254336,1806432,12832
FG_Rocking-Light_BG_Window_fg_60.jpg,0.9554383706530862,0.9772114375908298,0.9942906057098766,253838,1807923,11839
FG_Rocking-Light_BG_Window_fg_61.jpg,0.9566474098069636,0.9778434326104193,0.9944883294753086,252200,1809971,11429
FG_Rocking-Light_BG_Window_fg_62.jpg,0.9520170430853443,0.9754187817751764,0.9938956404320988,251144,1809798,12658
FG_Rocking-Light_BG_Window_fg_63.jpg,0.946961836454933,0.9727584986248935,0.993245563271605,250068,1809526,14006
FG_Rocking-Light_BG_Window_fg_64.jpg,0.9456775478857282,0.9720804445868735,0.9931095679012346,248734,1810578,14288
FG_Rocking-Light_BG_Window_fg_65.jpg,0.9509428306824427,0.9748546351302374,0.9938435570987655,247461,1813373,12766
FG_Rocking-Light_BG_Window_fg_66.jpg,0.9500778771271993,0.9743999337368288,0.9937398726851852,247044,1813575,12981
FG_Rocking-Light_BG_Window_fg_67.jpg,0.9461029240034765,0.9723051256273497,0.9932113233024691,247106,1812417,14077
FG_Rocking-Light_BG_Window_fg_68.jpg,0.945545973168467,0.9720109277382685,0.9931274112654321,247456,1811893,14251
FG_Rocking-Light_BG_Window_fg_69.jpg,0.9474218238485601,0.9730011364217265,0.9933777006172839,247441,1812427,13732
FG_Rocking-Light_BG_Window_fg_70.jpg,0.9465906700074594,0.9725626292083606,0.9932667824074074,247453,1812185,13962
FG_Rocking-Light_BG_Window_fg_71.jpg,0.9481059038157874,0.9733617684323184,0.9934702932098766,247376,1812684,13540
FG_Rocking-Light_BG_Window_fg_72.jpg,0.9514173923050366,0.9751039383544814,0.9938922646604939,248025,1812910,12665
FG_Rocking-Light_BG_Window_fg_73.jpg,0.9497172071237783,0.9742102122848888,0.9936631944444444,248182,1812278,13140
FG_Rocking-Light_BG_Window_fg_74.jpg,0.9479304313288166,0.973269287324772,0.9934249614197531,248208,1811758,13634
FG_Rocking-Light_BG_Window_fg_75.jpg,0.9479990377970133,0.9733054476958087,0.9934321952160494,248280,1811701,13619
FG_Rocking-Light_BG_Window_fg_76.jpg,0.9454647035125459,0.9719679846213656,0.9930801504629629,248765,1810486,14349
FG_Rocking-Light_BG_Window_fg_77.jpg,0.9490386780821657,0.9738530987142955,0.9935614390432099,248632,1811617,13351
FG_Rocking-Light_BG_Window_fg_78.jpg,0.9502878814524823,0.974510368945894,0.9937292631172839,248563,1812034,13003
FG_Rocking-Light_BG_Window_fg_79.jpg,0.9489459211732356,0.9738042609227296,0.9935532407407407,248472,1811760,13368
FG_Rocking-Light_BG_Window_fg_80.jpg,0.9453927248551619,0.9719299478983588,0.9930680941358024,248851,1810375,14374
FG_Rocking-Light_BG_Window_fg_81.jpg,0.9514965182576375,0.9751454940920582,0.9938831018518518,248823,1812093,12684
FG_Rocking-Light_BG_Window_fg_82.jpg,0.9513754987495466,0.9750819351367216,0.9938585069444444,249170,1811695,12735
FG_Rocking-Light_BG_Window_fg_83.jpg,0.9513367582899518,0.975061587138504,0.9938194444444445,250545,1810239,12816
FG_Rocking-Light_BG_Window_fg_84.jpg,0.9501611853555916,0.9744437459740946,0.993647762345679,251120,1809308,13172
FG_Rocking-Light_BG_Window_fg_85.jpg,0.9508203521235638,0.97479027332122,0.9937104552469136,252149,1808409,13042
FG_Rocking-Light_BG_Window_fg_86.jpg,0.9430448783575005,0.9706876962663648,0.9926220100308641,253316,1804985,15299
FG_Rocking-Light_BG_Window_fg_87.jpg,0.9435746037196422,0.9709682375081615,0.9927092978395061,252811,1805671,15118
FG_Rocking-Light_BG_Window_fg_88.jpg,0.9479956663055255,0.9733036707452725,0.9933101851851852,252875,1806853,13872
FG_Rocking-Light_BG_Window_fg_89.jpg,0.9532349122965915,0.9760576224554461,0.9940239197530865,252592,1808616,12392
FG_Rocking-Light_BG_Window_fg_90.jpg,0.9536840113528855,0.9762929990837967,0.9940977044753087,252011,1809350,12239
FG_Rocking-Light_BG_Window_fg_91.jpg,0.9557161138957022,0.9773566900688433,0.9943928433641975,250929,1811044,11627
FG_Rocking-Light_BG_Window_fg_92.jpg,0.9499383430403521,0.9743265436374816,0.9936371527777778,250361,1810045,13194
FG_Rocking-Light_BG_Window_fg_93.jpg,0.9493416435262885,0.9740125818160472,0.9935951967592592,248887,1811432,13281
FG_Rocking-Light_BG_Window_fg_94.jpg,0.9433228036441881,0.9708349038823972,0.9928356481481482,247260,1811484,14856
FG_Rocking-Light_BG_Window_fg_95.jpg,0.9443978700843315,0.971403933952439,0.9929952739197531,246706,1812369,14525
FG_Rocking-Light_BG_Window_fg_96.jpg,0.9466276767069666,0.9725821614828156,0.9933193479938272,245701,1814046,13853
FG_Rocking-Light_BG_Window_fg_97.jpg,0.9488555147956041,0.973756656244596,0.9936328125,244948,1815449,13203
FG_Rocking-Light_BG_Window_fg_98.jpg,0.9469721640691634,0.9727639475748803,0.9934037422839506,244262,1815660,13678
FG_Rocking-Light_BG_Window_fg_99.jpg,0.9471671327667728,0.9728668041154969,0.9934312307098765,244192,1815787,13621
FG_Rocking-Light_BG_Window_fg_100.jpg,0.946801915595989,0.9726741154414136,0.9933786651234567,244362,1815508,13730
FG_Rocking-Light_BG_Window_fg_101.jpg,0.9470021019544692,0.9727797427684697,0.9933974729938272,244640,1815269,13691
FG_Rocking-Light_BG_Window_fg_102.jpg,0.945327448922906,0.9718954507595288,0.9931655092592593,245044,1814384,14172
